restaurant_name,Review,cusine,rating,place,price
Kumarakom The Restaurant,1135,"North Indian, South Indian, Kerala, Seafood, Chinese, Beverages",4.1,hsr,350
Nandanam Restuarant,752,"South Indian, Kerala, Chinese, Biryani, North Indian",3.6,bommanahalli,350
Art Of Dum,1104,"North Indian, Biryani, Beverages, Desserts",4.3,indiranagar,350
Punjabi Swag,1013,"North Indian, Mughlai, Chinese, Fast Food, Desserts",3.7,btm,350
Ice Cafe & Lassi Shop,184,"Beverages, Juices, Shake",3.8,btm,350
Sai Jagannath Food And Chats Point,47,"North Indian, Street Food, Chinese, South Indian",4.0,bommanahalli,350
Lazeez,906,"North Indian, Mughlai, Biryani, Kebab, Rolls",4.0,koramangala 5th block,350
Punjabi Chulha,618,"North Indian, Chinese",3.9,btm,350
Simply Indian,645,"North Indian, Chinese, Mughlai, Seafood, Street Food, Mangalorean",4.2,bannerghatta road,350
Tibb's Frankie,1,Rolls,3.7,koramangala 6th block,350
Thakkali Kitchen,618,"South Indian, Rolls, North Indian, Chinese, Biryani, Seafood",3.8,bommanahalli,350
Sweet Chariot,844,"Bakery, Desserts",4.2,koramangala 7th block,100
Basaveshwara Khanavali,714,South Indian,4.1,hsr,100
Udupi Upahar,1014,"South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages, Biryani, Shake",4.0,bommanahalli,100
Atthemane's Biriyani Palace,240,"North Indian, Mughlai, Chinese, Andhra, Hyderabadi, Seafood",4.0,hsr,100
Express By ABs,366,"North Indian, Biryani, BBQ",3.5,sarjapur road,100
Burger Man,808,"Burger, Pizza, Sandwich, Rolls, Fast Food, Street Food, Beverages, Shake",3.3,btm,100
Guru Palace,132,"North Indian, Chinese, Biryani, Beverages, Sichuan",3.9,bannerghatta road,100
Lavonne,1666,"Cafe, Fast Food, Bakery, Beverages, Desserts",4.3,indiranagar,100
Moti Mahal Delux,2388,"North Indian, Mughlai, Hyderabadi, Chinese, Desserts",3.6,hsr,100
Cake Party,679,Bakery,4.0,koramangala 1st block,100
Jumbo Sandwich,980,"Sandwich, Fast Food, Beverages, Pizza, Shake",4.2,btm,200
Kerala Ithaa's,34,"Biryani, Chinese, North Indian, Beverages, Sichuan",3.5,hsr,200
Sri Aakash Punjabi Dhaba,8,"North Indian, Chinese, Biryani, Mughlai",3.9,btm,200
Click & Orders,216,"North Indian, Chinese, Fast Food",3.9,koramangala 2nd block,200
Jaipur Cafe,25,"North Indian, Chinese, Sandwich, Street Food, Beverages",3.4,btm,200
Pizzarea,1688,"Pizza, Fast Food",3.1,btm,200
Wrap 'N' Roll,811,"Rolls, Chinese, Sichuan",3.9,electronic city,200
Plan B,2356,"American, Continental, Bar Food, Chinese, Fast Food, Pizza, Burger, Beverages",4.0,koramangala 5th block,200
Amul Ice Cream Parlour,155,"Ice Cream, Desserts, Beverages, Shake",4.6,btm,200
Dalchini,292,"North Indian, Sandwich, Beverages, Desserts",3.9,bellandur,200
Bathinda Station,81,"North Indian, Chinese",4.0,hsr,200
Craving O Clock,4,"Burger, Sandwich, Wraps, Street Food, Fast Food, Shake",4.3,btm,200
Raichur Biryani House,202,"North Indian, Biryani, Mughlai, Chinese, Rolls",3.9,hsr,200
Hot Momos Darjeeling Style,2954,"Chinese, Momos, Sichuan",4.0,koramangala 5th block,200
Copper Chimney,266,"Mughlai, Kebab, North Indian, Biryani",4.1,hsr,200
Call A Cake,1868,"Bakery, Desserts",3.9,bannerghatta road,200
Temperature Juice Bar,33,"Beverages, Healthy Food, Shake, Street Food",4.0,btm,200
Parathe Ghar Ke,12,North Indian,4.1,bellandur,200
Ritomi's Lov,64,"North Indian, Street Food, Chinese, Beverages, Sandwich",4.3,bellandur,200
Juices Zone,41,"Beverages, Salad, Desserts, Juices, Shake",3.5,btm,200
Laali Da Dhaba,65,"North Indian, Kebab",3.4,hsr,250
Adda - The Restaurant,183,"North Indian, Seafood, Chinese, Biryani, Sichuan",3.7,bommanahalli,250
Singh Da Pind,7547,"North Indian, Chinese, Mughlai, Kebab, Sichuan",3.7,near hsr,250
A Tiny Kitchen,876,"North Indian, Chinese",4.0,btm,250
The Fruit Bowl,1408,"Healthy Food, Juices",4.2,btm,250
Al Bawarchi Biryani,3375,"Biryani, North Indian, Chinese",3.7,hsr,250
The Bay - Fish Fry Paradise,441,"Seafood, South Indian, Goan",3.8,hsr,250
The Salad Studio,104,"Salad, Healthy Food, Sandwich, Juices",4.3,bellandur,250
Khmer Kitchen,496,"Asian, Sushi, Desserts, Beverages",4.2,jp nagar,250
Dolma Aunty Momos,382,"Momos, Fast Food, Street Food, Desserts",3.8,bommanahalli,150
Shree Shabhari Darshini,2193,South Indian,4.3,btm,150
Mad Momos,874,Momos,4.0,bommanahalli,150
Foodism.in,111,"North Indian, Rolls, Beverages",3.2,btm,150
The Baklava Company,59,"Mithai, Desserts",4.0,bellandur,150
Cardamom- Ghar Ka Swad,33,"Chinese, North Indian, Street Food, South Indian, Desserts, Sichuan, Beverages",3.9,btm,150
Sri Vishnu Grand,103,"South Indian, North Indian, Chinese, Beverages, Street Food",3.8,sarjapur road,150
Lassi Magic,9,"Fast Food, Desserts, Ice Cream, Beverages, Sichuan",3.5,electronic city,150
Let's Celebrate,258,Bakery,3.6,koramangala 2nd block,150
Gam's Delicacy,388,"North Indian, Chinese, Assamese",4.3,koramangala 7th block,150
Kerala Food Club,99,"Kerala, Seafood, Biryani",4.1,bommanahalli,150
My Khana,2544,North Indian,3.9,koramangala 7th block,150
Cake Pirates,146,Desserts,4.1,electronic city,400
Kebarbiq Restaurant,374,"BBQ, Arabian, Continental, North Indian, Middle Eastern, Chinese, Beverages",4.0,hsr,400
The Rush Restaurant,22,"North Indian, Mughlai, Biryani, Chinese, Fast Food, Beverages",4.0,hsr,400
Anupam's Coast II Coast,980,"Seafood, Mangalorean, North Indian, Chinese, Beverages, Sichuan",3.9,koramangala 6th block,400
Malabar Cafe,161,"South Indian, Biryani, Chinese, North Indian, Fast Food, Sichuan",3.5,btm,400
Artinci - Indulge Guilt Free!,166,"Desserts, Ice Cream, Bakery",3.7,koramangala 1st block,400
Purnabramha Maharashtrian Restaurant,965,"Maharashtrian, Beverages",4.1,hsr,400
Mathsya Darshini,20,"Seafood, South Indian",4.0,hsr,400
Street Foods By Punjab Grill,94,"North Indian, Street Food, Biryani, Fast Food, Rolls, Beverages",3.5,bannerghatta road,400
MISU,677,"Asian, Japanese, Thai",4.0,indiranagar,400
Abhiruchi Restaurant,36,"Andhra, Biryani, North Indian, Chinese",3.6,sarjapur road,400
VMS Star Biriyani,63,"Biryani, Chinese, Sichuan",3.9,electronic city,150
Udupi Kitchen,64,"South Indian, North Indian, Chinese, Desserts, Beverages",3.7,bellandur,150
Saltlake,91,"Bengali, North Indian, Pizza, Pasta, Chinese, Fast Food, Beverages",3.5,btm,150
Nandanam Restaurant,1735,"North Indian, Chinese, Kerala, South Indian, Biryani",3.8,electronic city,150
Cafe Kanthari,48,"Kerala, South Indian, Fast Food",3.8,bommanahalli,150
New Alphaa Family Restaurant,36,"Chinese, Sichuan, North Indian, Mughlai, Seafood, Biryani, Kebab",3.7,bommanahalli,150
Le Charcoal Xpress,150,"Chinese, Arabian, North Indian, Rolls, Lebanese, Beverages, Sichuan",3.7,sarjapur road,150
Piazza Pizza By Little Italy,87,"Pizza, Fast Food",3.7,sarjapur road,150
Awesome Foods,64,"Biryani, North Indian",3.8,btm,150
Amontron,382,"Bengali, Street Food",3.6,btm,150
Paratha Box by EatFit,70,"North Indian, Desserts, Beverages",4.3,koramangala 2nd block,150
Puliyogare Palace,68,"South Indian, Desserts",2.8,koramangala 2nd block,150
Falhari - A Fruitful Habit,1123,"Healthy Food, Desserts, Beverages, Juices",3.7,hosur road,150
Malabar Paragon Restaurant,294,"North Indian, South Indian, Chinese, Fast Food, Biryani, Seafood, Mughlai, Beverages",3.5,near btm,150
Sri Shiva Shakthi Veg,276,"South Indian, North Indian, Chinese",4.1,electronic city,150
Mostly Grills,18,"North Indian, Chinese, Fast Food",3.7,bellandur,150
Sulemani Chichas,5769,"Biryani, Hyderabadi, Kebab, Chinese",3.9,hsr,150
Amaravathi Multi Cuisine,109,"Biryani, Chinese, North Indian",3.9,hsr,150
Shree Khana Khazana,300,"North Indian, Chinese, Biryani",3.6,hsr,150
Nando's,1692,"Burger, Fast Food, Portuguese",4.2,sarjapur road,300
Miya Bhai Barbeques,56,"North Indian, Afghan",4.0,btm,300
Millet Express,61,"South Indian, Street Food, North Indian, Chinese, Biryani, Healthy Food, Beverages",4.0,hsr,300
Bansuri Sweets,148,"Mithai, North Indian, Street Food, Desserts",3.9,btm,300
Kuzhi Mandi,296,"South Indian, North Indian",3.2,bommanahalli,300
Sundae Everyday Ice Creams,472,"Beverages, Ice Cream, Desserts",3.9,hsr,300
Uttara Karnatakada Jolada Rotti Angadi,12,South Indian,4.2,btm,300
32 Degree,826,"Beverages, Juices, Sandwich",4.3,sarjapur road,300
HRX by EatFit,16,"Healthy Food, Beverages, Mediterranean, Burger, Desserts, Wraps, Pizza, Salad",3.9,hosur road,300
Nirula's,0,Ice Cream,-,bellandur,300
Ajji Ruchi Kitchen,465,"North Indian, South Indian",4.2,koramangala 8th block,300
Tasty Shawarma Rolls,70,"Lebanese, Chinese, Sichuan",3.6,btm,150
Andhra Delight,2914,"Andhra, Biryani",4.0,koramangala 1st block,150
Santripti,11,"North Indian, Chinese, Fast Food, Sichuan",4.1,electronic city,150
The Mangalorean,91,"Seafood, South Indian, Mangalorean, Biryani, North Indian, Beverages, Desserts",3.9,koramangala 7th block,150
Ghar Da Swaad,716,"North Indian, Chinese",3.9,bellandur,150
Lungees Foods,152,"Kerala, Biryani, South Indian",3.8,sarjapur road,150
MDP Coffee House,26,"South Indian, Beverages, Shake, Tea",4.0,hsr,150
Flavours Hut,138,"Kerala, North Indian, Chinese, Seafood, Biryani, Street Food",3.9,hsr,150
North Ka Thadka,321,"North Indian, Seafood, Healthy Food",4.1,btm,150
Burgers Kingdom,1389,"Burger, Fast Food, Pizza, Beverages",3.3,btm,150
Fabelle Chocolates,33,"Desserts, Bakery",4.0,hsr,400
Swad Signal,20,"North Indian, Street Food, Chinese",3.9,hsr,400
Sardar Ji Balle Balle,597,"North Indian, Chinese, Mughlai",3.9,hsr,400
Ekdum Hyderabadi,250,"Biryani, North Indian",4.0,btm,400
Spice Up,163,"Chinese, North Indian, Mughlai, Seafood, Biryani, Sichuan",4.3,jp nagar,400
Bist Dhaba,188,"Chinese, North Indian",3.8,btm,400
Appu's Pizzeria,8,"Fast Food, Pizza, Beverages",4.2,hsr,400
Star Ambur Dum Biryani,147,"Biryani, Kebab",3.7,btm,400
Vinaya Cafe,13,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Beverages, Shake",4.0,jayanagar,400
Temperature,4,"Street Food, Fast Food, Desserts, Beverages",4.0,hsr,400
Bangarpet Chats,350,Street Food,4.2,btm,100
Ambur Hot Dum Biriyani,24,"Biryani, Kebab",3.8,bommanahalli,100
Whhite Paani Food Chain,449,"Street Food, Beverages",4.3,btm,100
Big Wong,803,"Asian, Sushi, Chinese, Thai, Sichuan",4.1,bellandur,100
Sri Krishna Sagar,48,"South Indian, North Indian, Chinese, Fast Food, Street Food",3.8,btm,100
Sabzi Aur Roti,919,North Indian,3.3,bommanahalli,100
Roti Curry & Co,94,"North Indian, Desserts",3.9,btm,100
Dock Frost'd,473,"Ice Cream, Desserts, Beverages, Shake",4.2,bellandur,100
Bowl Soul,13,"Fast Food, Beverages",3.6,hsr,100
Cafe Azzure,1365,"Cafe, Continental, Fast Food, Italian, Mexican, Beverages, Desserts",3.3,hsr,100
Thanco's Natural Ice Cream,50,"Ice Cream, Beverages, Desserts",3.9,btm,100
The Sugar Free Keto Kafe - By Artinci,132,"Desserts, Ice Cream, Bakery",4.0,koramangala 1st block,100
Rampyari Chaiwala Netaji Bhajiawala,2147,"Beverages, Street Food, Tea",4.1,btm,50
Momos Corner,30,"Chinese, Rolls, Momos, Kebab, Sichuan",4.0,bommanahalli,50
Toppings Town Pizza,63,"Pizza, Fast Food",4.2,bommanahalli,50
Burma Burma,2968,"Salad, Burmese, Asian, Tea, Beverages",4.4,indiranagar,50
The Fisherman's Wharf,4803,"North Indian, Continental, Seafood, Goan, Asian, Beverages, Desserts",4.1,sarjapur road,50
Tandoor Hut,1011,"North Indian, Mughlai, Chinese, Fast Food, Sichuan",4.2,koramangala 5th block,50
Al Habibi Shawarma,202,"Shawarma, Tea, Beverages",4.0,btm,50
Bob's Bar,578,"South Indian, Finger Food, Desserts, Beverages",3.7,koramangala 7th block,50
Mr. Tea,310,"Fast Food, Kerala",4.1,btm,50
Mamaji Pav Bhaji,26,Street Food,3.5,hsr,50
Biergarten,11235,"Continental, European, BBQ, Chinese, Asian",3.9,koramangala 5th block,50
Ambur Hot Dum Biryani,5,Biryani,3.4,bommanahalli,150
Venkataramana Nellore Mess,141,"South Indian, Andhra, Biryani",3.6,hsr,150
Shawarma Indiah,41,"Street Food, Fast Food, Shawarma, Kebab, BBQ",3.4,hsr,150
Momo Hut,760,"Chinese, Tibetan, Momos, Sichuan",4.0,koramangala 5th block,150
Chai Days,175,"Beverages, Fast Food, Street Food, Tea",4.2,btm,150
Donne Biryani Mandi,154,"South Indian, Biryani",3.9,btm,150
Andhra Mess Guntur Style,31,"South Indian, Biryani",3.5,bannerghatta road,150
Sri Krishna Nalapaka,5,"Street Food, Chinese, North Indian, South Indian, Beverages, Shake",3.9,hsr,150
Aparanji Donne Biryani House,172,"Kebab, South Indian",3.8,hsr,150
Bangarpet Chats,20,Street Food,3.7,bommanahalli,150
Biriyanzy,151,"Biryani, Chinese",4.1,bommanahalli,150
Blr Hazel Restaurant,46,"North Indian, Chinese",3.7,sarjapur road,250
Phobidden Fruit,3241,"Vietnamese, Asian, Desserts",4.4,indiranagar,250
Khamma Ghani Sa,90,"Rajasthani, North Indian",4.0,koramangala 5th block,250
Momo Rice Noodles,53,"Chinese, Seafood, Momos, Rolls, Sichuan",3.7,sarjapur road,250
Burger Hangout,65,"Burger, Fast Food, Wraps, Pizza, Rolls, Shake",3.2,btm,250
SLAY Coffee Bar,142,Coffee,4.2,hsr,250
Golden Sidra Hotel,13,"Kebab, Mughlai, North Indian, Chinese, Biryani, Beverages",4.2,hsr,250
Thela Tapri,11,"Street Food, North Indian, Sandwich, Fast Food, Tea, Beverages",4.0,btm,250
ATH - All Things Healthy!,222,Healthy Food,3.9,sarjapur road,250
Cold Stone Creamery,97,"Ice Cream, Desserts, Waffle, Shake, Beverages",4.4,sarjapur road,250
Grill Daddy,590,"Fast Food, Pizza, Burger, Steak, Sandwich, Continental, Beverages, Desserts",4.1,koramangala 1st block,250
Kesar Sweet Shop & Restaurant,18,"Mithai, North Indian, Chinese, Street Food, Beverages",4.0,sarjapur road,250
Punjabi Zaika,101,North Indian,2.8,btm,250
Khichdi Kahani,166,North Indian,3.6,bommanahalli,250
Punjab Xpress,66,North Indian,3.5,hosur road,250
Chandni Chowk,0,Street Food,-,btm,250
Maggi N Maggi House,3033,"Street Food, Sandwich, Fast Food, Beverages",3.5,btm,250
PVR Café,65,"Fast Food, Momos, Beverages",3.3,bellandur,250
Momos Mania,2223,"Momos, Fast Food, Beverages, Ice Cream, Shake",4.0,koramangala 8th block,250
Mad Over Pizza,65,"Pizza, Fast Food",3.1,btm,250
Veg Daawat By Behrouz,5,"Biryani, Mughlai, North Indian",4.0,hsr,250
Mustard Food Court,383,"North Indian, Chinese, Beverages",4.1,hsr,250
Spicy Table,6,"North Indian, Chinese, Seafood, Sichuan",3.9,bellandur,250
Dawoods Kati Rolls,1307,"Fast Food, Rolls",3.7,hsr,250
Udupi Thindi,67,"South Indian, Chinese, Juices, Beverages",3.5,jayanagar,100
Asian Momo Company,206,"Momos, Chinese, Tea",4.3,bellandur,100
Green Hotel,34,"North Indian, Chinese",3.6,sarjapur road,100
Hot Cafe,158,"Chinese, Beverages, Shake",4.0,bommanahalli,100
Sardarji Di Rasoi,383,"Chinese, North Indian",3.2,bommanahalli,100
Kattappa,10,"North Indian, Chinese, Beverages, Seafood, Biryani",4.0,btm,100
S M K Cake House & Sweets,113,"Bakery, Desserts",3.7,hsr,100
Thyme & Whisk,246,"Asian, North Indian, Chinese, Continental, Italian, Desserts, Beverages",4.0,sarjapur road,100
Broadway - The Gourmet Theatre,2007,"Japanese, Sushi, Continental, Asian, North Indian, Desserts, Beverages",4.2,hsr,100
Panjabi Dhaba,68,"North Indian, Mughlai, Chinese",3.1,btm,100
Homely Hut,81,"Healthy Food, North Indian",3.8,hsr,100
Lucknowee,182,"Awadhi, Kebab, Lucknowi, Mughlai, Rolls, Biryani, North Indian",3.8,sarjapur road,100
Le Gateau - The Cake Shop,5011,Bakery,4.0,domlur,400
WOW! China,13,"Chinese, Asian, Sichuan",3.8,koramangala 7th block,400
Amazing Kati Roll's,103,"Rolls, Fast Food, Street Food",3.6,hsr,400
The Momo Lab,4,Momos,4.3,hsr,400
Uncle Peters Pancake,107,"Pancake, Desserts, Fast Food, Beverages",3.7,bommanahalli,400
Hotel Nandhin,13,"Andhra, North Indian, Chinese, Biryani, Beverages",4.2,jayanagar,400
Pabrai's Fresh & Naturelle Icecreams,345,"Ice Cream, Desserts",4.3,hsr,400
Captain Olive,3955,Burger,3.9,btm,400
Biryani Rooh-e-Khaas,5993,"Biryani, Mughlai, Desserts",3.6,hsr,400
Shudh Desi Bhukkad,1410,"North Indian, Chinese, Biryani",3.7,hsr,400
Signature Wraps & Rolls By Faasos,0,"Rolls, Wraps",-,hsr,400
House of Mughals,8,"Mughlai, Biryani, Kebab, North Indian, BBQ, Desserts",3.5,hsr,400
Chin Lung Resto Bar,291,"Bar Food, Chinese, North Indian",3.9,koramangala 4th block,250
Udupi Gokula,6,"North Indian, Chinese, South Indian, Beverages, Shake",3.9,bellandur,250
Burger And Pizzeria,109,"Pizza, Burger",3.2,btm,250
The Mylapore Cafe,169,"South Indian, Beverages",4.0,hsr,250
Cholay,74,"North Indian, Gujarati, Street Food, Beverages",3.9,koramangala 7th block,250
Snack Ride,101,"North Indian, Fast Food, Biryani",4.1,bommanahalli,250
Thakali Momos,10,"Chinese, North Indian, Nepalese",4.2,btm,250
Balle-Licious Kitchen,6703,"North Indian, Chinese",3.9,hsr,250
Food Ford Kitchen,899,"North Indian, Chinese, Mughlai",4.1,btm,250
Combo Plate,13,"Chinese, Fast Food, Biryani, Seafood, Sichuan",3.6,bommanahalli,250
Royal Lunch Home,44,"Biryani, Chinese, Kebab, Street Food, North Indian",3.7,koramangala 2nd block,250
Halka Phulka,192,"North Indian, Desserts, Beverages",4.1,bellandur,250
SLV Mulbagal Dosa,358,South Indian,3.3,btm,100
The Modak,51,"North Indian, Street Food, Chinese",4.0,bellandur,100
Food Affair,34,"North Indian, Chinese, Beverages, Fast Food, Sichuan",3.6,btm,100
Jain Food House,84,"North Indian, Chinese, Beverages, Biryani",4.2,bannerghatta road,100
Sonar Bangala,107,"Bengali, North Indian, Beverages",4.0,koramangala 5th block,100
Mahesh Lunch Home,128,"Seafood, Mangalorean, South Indian, North Indian, Continental, Desserts, Beverages",4.0,indiranagar,100
Parathas & More,623,"North Indian, Chinese, Street Food, Wraps, Desserts, Juices",3.8,bommanahalli,100
Wheat Barn,1212,"Pizza, Street Food, Fast Food",4.1,koramangala 6th block,100
Bawarchi In,18,"Andhra, Chinese",3.7,btm,100
Fida Ambur Dum Biriyani And Kabab,14,"Biryani, North Indian, Chinese",3.0,bommanahalli,100
Davanagere Benne Dose,149,South Indian,3.9,hsr,100
Bamey's Restro Cafe,1193,"Asian, Nepalese, Momos",4.3,koramangala 5th block,100
The Pulkawala,94,"Street Food, North Indian",3.7,bommanahalli,100
Wish Meal,266,"Healthy Food, Sandwich, Continental, Salad, Italian, Beverages, Desserts",3.9,btm,100
Snacks Point,331,Fast Food,4.0,hsr,100
The Bihari Rasoi,18,"North Indian, Bihari",4.0,bommanahalli,100
Streetology,92,"Street Food, Fast Food, North Indian, Chinese",3.4,sarjapur road,100
Black Kitchen,72,"Arabian, Kerala",3.9,koramangala 6th block,100
Kolkata Famous Kati Roll,41,Rolls,4.0,electronic city,100
Nizza Pizza,1232,Pizza,4.1,koramangala 1st block,100
Cane Hut,28,"Burger, Momos, Fast Food, Ice Cream, Beverages",4.0,btm,100
Home Made Mutton Soup And Foods,105,South Indian,4.3,madiwala btm,100
Kairali,158,"South Indian, Seafood, Biryani",3.9,btm,100
Raghavendra Tiffin,453,South Indian,4.2,hsr,100
Dhansagar Restaurant,88,"North Indian, Mughlai, Chinese, Biryani, Seafood, Shake, Sichuan",3.9,btm,200
Manam Andhra Foods,9,"North Indian, Biryani, Andhra",3.9,koramangala 2nd block,200
Al Hayath Ambur Biryani,14,"Chinese, Fast Food, North Indian, Biryani",3.5,ejipura,200
Chinese Daily,390,"Chinese, Asian, Momos, Sichuan",4.0,bellandur,200
The Paratha House,29,"North Indian, Chinese",3.4,btm,200
Chinese Bowl Company,4,Chinese,3.9,bommanahalli,200
Udupi Grand Veg,7,"South Indian, Chinese, North Indian, Street Food, Beverages",3.6,bommanahalli,200
Village Donne Biryani,55,"Biryani, South Indian",3.7,koramangala 5th block,200
Rara's Food Point,27,"South Indian, Chinese, North Indian, Arabian",3.6,btm,200
Via Milano,1790,"Italian, Pizza, Continental, Pasta, Desserts, Beverages",3.8,koramangala 4th block,200
Karam Dosa,250,"South Indian, Chinese",3.9,sarjapur road,200
